ID,Title,Alternative Title,Year,Certificate,Director,Language,Duration,Country of Origin,Actors,tmdb_id
59523,Miss Bala,,2011,15,Gerardo Naranjo,Spanish,113,Mexico,"James Russo, Jose Yenque, Noe Hernandez, Stephanie Sigman",77635
59507,Sleeping Beauty,,2011,18,Julia Leigh,English,102,Australia,"Emily Browning, Rachael Blake",275318
59485,We Need To Talk About Kevin,,2010,15,Lynne Ramsay,English,112,"US, Great Britain","Ezra Miller, John C. Reilly, Siobhan Fallon, Tilda Swinton",71859
58514,Post Mortem ,,2010,15,Pablo Larrain,Spanish,98,"Mexico, Germany, Chile","Alfredo Castro, Amparo Noguera, Antonia Zegers, Jaime Vadell, Marcelo Alonso",56815
58219,The Stool Pigeon ,Sin yan,2010,15,Dante Lam,Cantonese,113,Hong Kong,"Kwai Lun-mei, Liu Kai-chi, Miao Pu, Nicholas Tse, Nick Cheung",48417
58155,Last Year in Marienbad ,LíAnnÈe derniËre ‡ Marienbad,1961,U,Alain Resnais,French,94,"Italy, France","Delphine Seyrig, Giorgio Albertazzi, Sacha PitoÎff",4024
58041,Double Bill: Quattro Hong Kong I & II ,,2011,12A,,"Cantonese, English, Putonghua",128,Hong Kong,
57832,Slingshot,Tirador,2008,15,Brillante Mendoza,Tagalog,86,Philippines,"Coco Martin, Jacklyn Jose, Jiro Manio, Kristoffer King, Nathan LÛpez",26168
57830,Kaleldo,Summer Heat,2006,15,Brillante Mendoza,Tagalog,90,Philippines,"Angel Aquino, Cherry Pie Picache, Johnny Delgado, Juliana Palermo",215865
57826,Manoro,The Teacher,2006,PG,Brillante Mendoza,Tagalog,75,Philippines,,155783
57828,The Masseur ,Masahista,2005,15,Brillante Mendoza,Tagalog,76,Philippines,"Allan Paule, Coco Martin, Paolo Rivero",111132
57821,Service,Serbis,2008,18,Brillante Mendoza,Tagalog,90,Philippines,"Gina PareÒo, Jaclyn Jose, Julio Diaz, Kristofer King",8904
57819,Kinatay,Butchered,2009,18,Brillante Mendoza,Tagalog,105,Philippines,"Coco Martin, Julio Diaz, Maria Isabel Lopez, Mercedes Cabral",64450
57815,Hotel Black Cat ,,2010,18,Herb Hsu Li-wen,Mandarin,98,Taiwan,"Li Kang-yi, Lu Yi-Cheng, Wen Zhen-ling, Xia Jing-ting"
57813,Gallants,Da lui toi,2010,15,"Clement Cheng, Derek Kwok",Cantonese,98,Hong Kong,"Chan Koon-tai, Leung Siu-lung, Teddy Robin, Wong You-nam",42380
57811,Poetry,Shi,2010,12A,Lee Chang-dong,Korean,139,Korea,"Da-wit Lee, Hira Kim, Jeong-hee Yoon, Nae-sang Ahn, Yong-taek Kim",47909
57809,Villain ,Akunin,2011,15,Lee Sang-il,Japanese,140,Japan,"Akira Emoto, Eri Fukatsu, Satoshi Tsumabuki",30341
57805,Under the Hawthorn Tree ,Shan zha shu zhi lian,2010,12A,Zhang Yimou,Mandarin,114,China,"Jiang Ruijia, Shawn Dou, Xi Meijuan, Zhou Dongyu",50542
57017,The Interrupters ,,2011,15,Steve James,English,127,,,72711
57019,Tinker Tailor Soldier Spy ,,2010,15,Tomas Alfredson,English,127,"Great Britain, France","Benedict Cumberbatch, Ciaran Hinds, Colin Firth, Gary Oldman, John Hurt, Kathy Burke, Mark Strong, Toby Jones, Tom Hardy",49517
57007,Tomboy,,2011,U,CÈline Sciamma,French,82,France,"Jeanne Disson, Malonn Levana, Mathieu Demy, Sophie Cattani, Zoe Heran",65229
57001,Attenberg,,2010,18,Athina Rachel Tsangari,Greek,97,Greece,"Ariane Labed, Evangelia Randou, Vangelis Mourikis, Yorgos Lanthimos",62321
56565,Bobby Fischer Against the World ,,2010,12A,Liz Garbus,English,93,US,,67885
56714,Troll Hunter,,2010,15,AndrÈ ÿvredal,Norwegian,103,Norway,"Glenn Erland Tosterud, Johanna M¯rck, Otto Jespersen, Tomas Alf Larsen",46146
56448,Just Do It: A Tale of Modern-day Outlaws,,2011,12A,Emily James,English,90,Great Britain,,70637
53982,The Light Thief,Svet-Ake,2010,15,Aktam Arym Kubat,Kyrgyz,80,"Netherlands, Kyrgyzstan, Germany, France","Taalaikan Abazova, Askat Sulaimanov, Asan Amanov, Aktan Arym Kubat",58859
55923,Eyes Without a Face,Les yeux sans visage,1960,18,Georges Franju,French,90,France,"Alida Valli, Edith Scob, Juliette Mayneil, Pierre Brasseur",31417
55774,The Big Picture,LíHomme qui voulait vivre sa vie,2010,15,Eric Lartigau,"English, French",116,France,"Roman Duris, Niels Arestrup, Marna Fois, Catherine Deneuve",154953
55788,The Guard,,2011,15,John Michael McDonagh,English,96,Ireland,"Brendan Gleeson, Don Cheadle, Liam Cunningham",67913
55649,NT Live: Collaborators,,,live,Nicholas Hytner,English,,,"Alex Jennings, Simon Russell Beale"
55483,Project Nim ,,2011,12A,James Marsh,English,100,Great Britain,,63579
55459,Bal,Honey,2010,PG,Semih Kaplanoglu,Turkish,105,"Turkey, Germany","Tulin Ozen, Erdal Besikcioglu, Bora Altas",44160
55411,Attack the Block ,,2011,15,Joe Cornish,English,88,Great Britain,"Nick Frost, Luke Treadaway, John Boyega, Jodie Whittaker",59678
55406,Green Lantern,,2011,12A,Martin Campbell,English,105,US,"Ryan Reynolds, Peter Sarsgaard, Mark Strong, Blake Lively",44912
55391,Ferris Bueller's Day Off,,1986,15,John Hughes,English,103,US,"Mia Sara, Matthew Broderick, Jeffrey Jones, Alan Ruck",9377
54679,Film Socialisme,,2010,PG,Jean-Luc Godard,French,101,"Switzerland, France","Patti Smith, Jean-Marc Stehle, Christian Sinniger, Catherine Tanvier",54083
54323,The Round-Up,La Rafle,2010,12A,Rose Bosch,"French, German, Yiddish",125,"Hungary, Germany, France","RaphaÎlle AgoguÈ, Melanie Laurent, Jean Reno, Gad Elmaleh",94663
28793,NT Live: The Cherry Orchard,,,live,Howard Davies,English,,,ZoÎ Wanamaker
54287,Cairo Station ,Bal Al Hadeed,1958,15,Youssef Chahine,Arabic,77,Egypt,"Youssef Chahine, Hind Rostom, Farid Shawqi",47324
54291,The Land ,,1969,12A,Youssef Chahine,Arabic,130,Egypt,"Yehia Chahine, Hamdy Ahmed, Ezzat El Alaili",123648
54283,Sea Purple,Viola di Mare,2009,15,Donatella Maiorca,Italian,105,Italy,"Ennio Fantastichini, Isabella Ragonese, Valeria Solarino",34220
54280,Man at Bath,Homme au bain,2010,18,Christophe HonorÈ,French,72,France,"Omar Ben Sellem, FranÁois Sagat, Chiara Mastroianni",70993
54274,Break My Fall ,,2011,18,Kanchi Wichmann,English,106,Great Britain,"Sophie Anderson, Kat Redstone, Kai Brandon Ly",114913
53952,The Tree of Life,,2011,12A,Terrence Malick,English,138,US,"Brad Pitt, Fiona Shaw, Jessica Chastain, Sean Penn",8967
54055,Melancholia,,2011,15,Lars von Trier,English,136,"Sweden, Germany, France, Denmark","Charlotte Gainsbourg, Charlotte Rampling, John Hurt, Kiefer Sutherland, Kirsten Dunst",62215
54046,Treacle Jr.,,2011,15,Jamie Thraves,English,83,Great Britain,"Tom Fisher, Riann Steele, Aidan Gillen",79404
54038,Drive,,2011,18,Nicolas Winding Refn,English,100,US,"Bryan Cranston, Carey Mulligan, Ryan Gosling",64690
54030,Jane Eyre ,,2011,PG,Cary Joji Fukunaga,English,120,Great Britain,"Craig Roberts, Jamie Bell, Mia Wasikowska, Michael Fassbender, Sally Hawkins",38684
54021,The Tree,,2010,12A,Julie Bertucelli,English,101,"France, Australia","Aden Young, Charlotte Gainsbourg, Marton Csokas, Morgana Davies",51409
54010,Sarah's Key,Elle síappelait Sarah,2010,12A,Gilles Paquet-Brenner,"English, French",110,France,"Aiden Quinn, Kristin Scott Thomas, MÈlusine Mayance, Niels Arestrup",53457
54000,In a Better World,HÊvnen,2010,15,Susanne Bier,Danish,117,Denmark,"Markus Rygaard, Mikael Persbrandt, Trine Dyrholm, Ulrich Thomsen",44716
53996,The Salt of Life,Gianni e le donne,2011,12A,Gianni Di Gregorio,Italian,89,Italy,"Alfonso Santagata, Elisabetta Piccolomini, Gianni di Gregorio, Valeria de Franciscis Bendoni",56959
53971,Arrietty ,Kari-gurashi no Arrietty,2010,U,Hiromasa Yonebayashi,Japanese,94,Japan,,51739
53964,Beginners,,2010,15,Mike Mills,English,104,US,"Melanie Laurent, Goran Visnjic, Ewan McGregor, Christopher Plummer",55347
53955,Cell 211,Celda 211,2009,18,Daniel MonzÛn,Spanish,113,"Spain, France","Marta Etura, Luis Tosar, Carlos Bardem, Alberto Ammann",33273
53944,A Separation ,Jodaeiye Nader az Simin,2011,PG,Asghar Farhadi,Persian,123,Iran,"Shahab Hosseini, Sareh Bayat, Peyman Moaadi, Leila Hatami",258675
53937,The Skin I Live In,La piel que habito,2011,15,Pedro AlmodÛvar,Spanish,116,Spain,"Antonio Banderas, Blanca Suarez, Elena Anaya, Marisa Paredes",63311
53847,Restrepo,,2010,15,"Sebastian Junger, Tim Hetherington",English,94,US,,39312
53596,Donor Unknown,,2010,12A,Jerry Rothwell,English,80,Great Britain,,79729
43538,Incendies,,2010,15,Denis Villeneuve,Arabic,131,"France, Canada","Melissa Desormeaux-Poulin, Maxim Gaudette, Lubna Azabal",46738
43513,Senna,,2010,12A,Asif Kapadia,"English, French, Portugese (Brazilian)",106,"US, Great Britain, France",,58496
43530,Kaboom,,2010,15,Greg Araki,English,86,US,"Thomas Dekker, Juno Temple, Haley Bennett, Chris Zylka",46837
52854,Fire in Babylon ,,2010,12A,Stevan Riley,English,87,Great Britain,,66211
52849,Love Like Poison,Un poison violent,2010,15,Katell QuillÈvÈrÈ,French,85,France,"Stefano Cassetti, Michel Galabru, Lio, Clara Augarde",71559
52463,CrÌa Cuervos,Raise Ravens,1975,15,Carlos Saura,Spanish,110,Spain,"Ana Torrent, Geraldine Chaplin, HÈctor Alterio",51857
52441,Taxi Driver,,1976,18,Martin Scorsese,English,114,US,"Cybill Shephard, Harvey Keitel, Jodie Foster, Robert De Niro",103
52429,Taxi Zum Klo,,1980,18,Frank Ripploh,German,94,Germany,"Bernd Broaderup, Frank Ripploh, Orpha Termin",35125
52422,Breakfast at Tiffany's,,1961,PG,Blake Edwards,English,114,US,"Patricia Neal, George Peppard, Audrey Hepburn",164
52383,Day For Night,La nuit amÈricaine,1973,12A,FranÁois Truffaut,French,116,France,"Nathalie Baye, Jean-Pierre LÈaud, Jacqueline Bisset, Alexandra Stewart",1675
45759,The Incredible Robert Baldick - BBC Drama Playhouse,,1972,,Cyril Coke,English,50,Great Britain,"Robert Hardy, Reginald Marsh, James Cossins"
45755,Doctor Who: Blink,,2007,,Hattie MacDonald,English,45,Great Britain,"Freema Agyeman, David Tennant, Carey Mulligan"
45753,Peeping Tom,,1960,18,Michael Powell,English,102,Great Britain,"Moira Shearer, Carl Boehm, Anna Massey",11167
43565,Les Diaboliques ,,1955,12A,Henri-George Clouzot,French,117,France,"Vera Clouzot, Simone Signoret, Paul Meurisse",827
43558,Mando,,2010,12A,Ebrahim Saeedi,Kurdish,90,Iraq,"Shahab Fazili, Rojan Mahamad",76643
43554,Welcome,,2009,15,Philippe Lioret,"French, Kurdish",110,France,"Vincent Lindon, Firat Ayverdi, Audrey Dana",15712
43550,The Quarter of Scarecrows ,,2010,12A,Hassan Ali Mahmud,"Arabic, Kurdish",76,Iraq,"Valid Marouf Jaro, Solav M Khareb, Abdal Shawkat"
43547,A Place for Playing (Kick Off) ,,2009,12A,Shawkat Amin Korki,Kurdish,81,"Japan, Iraq","Shawan Atuf, Soheila Hasan, Rojan Hamajaza, Nasir Hassan, Mohamadd Hamed, Govar Anwar"
43543,Son of Babylon ,,2009,12A,Mohamed Al-Daradji,"Arabic, Kurdish",92,"Netherlands, United Arab Emirates, Iraq, Great Britain, France, Egypt","Yasser Talib, Shazada Hussein",56807
43533,Potiche,,2010,15,FranÁois Ozon,French,103,France,"GÈrard Depardieu, Fabrice Luchini, Catherine Deneuve",51447
43524,Jig,,2010,PG,Sue Bourne,English,93,Great Britain,,76112
43519,Vidal Sassoon: The Movie ,,2010,PG,Craig Teper,English,93,US,,81515
43511,Die Fremde,When We Leave,2010,12A,Feo Aladag,German,119,Germany,"Sibel Kekilli, Settar Tanr",44246
43507,Countdown to Zero,,2010,PG,Lucy Walker,English,91,US,,50420
54873,"NT Live: One Man, Two Guvnors",,,live,Nicholas Hytner,English,,Great Britain,"James Corden, Jemima Rooper, Oliver Chris"
29341,Cooking With Stella,,2009,TBA,Dilip Mehta,"English, Hindi",104,China,"Seema Biswas, Lisa Ray, Don McKellar",68987
29337,Pina (2D),,2011,U,Wim Wenders,"English, French, German",104,Germany,
29333,Two In The Wave,,2010,TBA,Emmanuel Laurent,French,"-5,580",France,,64074
29331,Life in a Day,,2011,12A,Kevin Macdonald,English,95,US,,66150
29329,Eye of the Sun,Ein Shams,2007,PG,Ibrahim El Batout,Arabic,93,Egypt,"Hanan Youssef, Hanan Adel, Boutros Boutros Ghali"
29325,Harragas,,2009,15,Merzak Allouache,"Arabic, French",95,"France, Algeria","Samir El Hakim, Nabil Asli, Lamia Boussekine",108544
29322,Silken Skin,La Peau Douce,1964,PG,FranÁois Truffaut,French,118,France,"Nelly Benedetti, Jean Desailly, Francois Dorleac"
29318,Pierrot le fou,,1965,15,Jean-Luc Godard,French,110,"Italy, France","Samuel Fuller, Jean-Pierre LÈaud, Jean-Paul Belmondo, Anna Karina",2786
29315,Looking for Langston,,1989,18,Issac Julien,English,45,Great Britain,,32329
29312,Island,,2010,15,"Brek Taylor, Elizabeth Mitchell",English,90,Great Britain,"Natalie Press, Janet McTeer, Colin Morgan",63585
29309,A Perfect Day,Yawm Akhar,,12A,"Joana Hadjithomas, Kahil Joreige",Arabic,88,"Lebanon, Germany, France","Zaid Saad, Julia Kassar, Alexandra Kahwagi",53659
29306,Inland,Gebbla,2009,12A,Tariq Teguia,Arabic,128,"France, Algeria","Ina Rose Djakou, Ahmed Benaissa, Abdelkader Affak",12433
29302,Zindeeq,,2009,12A,Michel Khleifi,Arabic,85,"United Arab Emirates, Palestine, Great Britain, Belgium","Mohammad Bakri, Mira Awad",140667
29299,Wedding in Galilee,Urs Al Jalil,1987,15,Michel Khleifi,"Arabic, Hebrew",115,"United Arab Emirates, Palestine, Great Britain, Belgium",,49168
29296,Heartbeats,Les amours imaginaires,2010,15,Xavier Dolan,French,97,Canada,"Xavier Dolan, Niels Schneider, Monia Chokri",215596
29294,Le Quattro Volte,The Four Times,2010,U,Michelangelo Frammartino,Italian,88,Italy,"Giuseppe Fuda, Bruno Timpano",57389
29291,Outside The Law,Hors la loi,2010,15,Rachid Bouchareb,"Arabic, French",139,"Italy, France, Belgium, Algeria","Sami Bouajila, Roschdy Zem, Jamel Debbouze",124581
29289,A Screaming Man,Un homme qui crie,2010,PG,Mahamet-Saleh Haroun,French,92,"France, Chad, Belgium","Youssouf Djaoro, Emile Abossolo M'Bo, Diouc Koma",57602
29285,My Dog Tulip,,2009,12A,"Paul Fierlinger, Sandra Fierlinger",English,82,US,"Lynn Redgrave, Isabella Rossellini, Christopher Plummer",52032
29281,13 Assassins,J˚san-nin no shikaku,2010,15,Takeshi Miike,Japanese,125,Japan,"Yusuke Iseya, Takayuki Yamanda, Koji Yakusho",58857
29276,Farewell,Líaffaire Farewell,2009,12A,Christian Carion,"English, French, Russian",113,France,"Guillaume Canet, Emir Kusturica, Alexandra Maria Lara",163969
29272,Meek's Cutoff,,2010,PG,Kelly Reichardt,English,104,US,"Zoe Kazan, Shirley Henderson, Paul Dano, Michelle Williams, Bruce Greenwood",57120
29266,Cave of Forgotten Dreams (2D),,2010,U,Werner Herzog,English,90,France,
29262,Julia's Eyes,Los ojos de Julia,2010,15,Guillem Morales,Spanish,112,Spain,"Pablo Derqui, Luis Homar, BelÈn Rueda",52274
29260,The Silent House,La casa muda,2010,15,Gustavo Hernandez,Spanish,86,Uruguay,"MarÌa Salazar, Gustavo Alonso, Florencia Colucci",56180
29258,Hollywood Chinese Double Bill,,,12A,"Arthur Dong, Marion Wong",English,124,US,
29256,South Asian Whispers,,2011,TBA,,,40,,
29255,Soviet Shakespeare/ King Lear,Korol Lir,1971,U,Grigori Kosintsev,Russian,-99,Russia,"J¸ri J‰rvet, Galina Volchek, Elza Radzina"
29252,How I Ended This Summer,Kak ya provyol etim letom ,2010,TBA,Aleksei Popogrebsky,Russian,124,Russia,"Sergei Puskepalis, Grigory Dobrygin",38325
29250,Piccadilly,,1929,PG,Ewald Andre Dupont,,108,Great Britain,"Jameson Thomas, Gilda Gray, Anna May Wong",51079
29243,The Big Sleep,,1946,PG,Howard Hawks,English,114,USA,"Humphrey Bogart, Lauren Bacall, John Ridgely",910
29238,Upside Down: The Creation Records Story,,2010,15,Danny O'Connor,English,101,Great Britain,,64780
29235,Little White Lies ,Les petits mouchoirs,2010,15,Guillaume Canet,French,154,France,"Marion Cotillard, Gilles Lellouche, FranÁois Cluzet, BenoÓt Magimel",261602
29230,Essential Killing,,2010,15,Jerzy Skolimowski,"Arabic, English, Polish",84,"Poland, Norway, Ireland, Hungary","Vincent Gallo, Emmanuelle Seigner, David L. Price",48243
29225,Oranges and Sunshine,,2010,15,Jim Loach,English,105,"Great Britain, Australia","Hugo Weaving, Emily Watson, David Wenham",70925
29219,Archipelago,,2010,15,Joanna Hogg,English,115,Great Britain,"Tom Hiddleston, Kate Fahey, Christopher Baker",64655
29216,In the Name of the Father,,1993,15,Jim Sheridan,English,127,"Ireland, Great Britain","Pete Postlethwaite, Emma Thomson, Daniel Day-Lewis, Corin Redgrave",7984
29212,Escuchando al juez GarzÛn ,Listening to the Judge ,2011,PG,Isabel Coixet,Spanish,87,Spain,,79302
29207,Ballast,,2008,15,Lance Hammer,English,96,US,"Tarra Riggs, Micheal J. Smith Sr, Johnny McPhail, JimMyron Ross",237563
29198,Benda Bilili!,,2010,PG,"Florent de La Tullaye, Renaud Barret",Lingala French,86,"France, Democratic Republic of the Congo",,55003
29192,Confessions,Kokuhaku,2010,15,Tetsuya Nakashima,Japanese,106,Japan,"Yukito Nishii, Yoshino Kimura, Takako Matsu, Masaki Okada",218324
29187,Waste Land,,2010,PG,Lucy Walker,"English, Portugese",99,"Great Britain, Brazil",,46689
29182,Route Irish,,2010,15,Ken Loach,English,109,"Spain, Italy, Great Britain, France, Belgium","Mark Womack, John Bishop, Andrea Lowe",59065
29174,Submarine,,2010,15,Richard Ayoade,English,97,Great Britain,"Craig Roberts, Noah Taylor, Paddy Considine, Sally Hawkins",49020
29172,El ·rbol,The Tree,2008,15,Carlos Serrano Azcona,Spanish,70,"Spain, Mexico","Sara Montgomery Campbell, Motxo Obeso, Mayte CedeÒo, Bosco Sodi, Ana Casado Bosc",174002
29162,Dos Hermanos,Brother and Sister,2010,PG,Danial Burman,Spanish,105,Argentina,"Rita Cortese, Omar Nunez, Graciela Borges, Elena Lucena, Antonio Gasalla",43541
29160,Aurora boreal: Mi ˙ltimo dÌa ,Aurora Borealis: My Final Day,2007,15,Sergio Tovar Velarde,Spanish,80,Mexico,"Renato Bartilotti, Miguel Ramos Arizpe, JosÈ Luis MartÌnez, Erika Rosales, Eduardo Ch·vez Hopkins",77189
29158,Gasolina,Gasoline,2007,18,Julio Hern·ndez CordÛn,Spanish,100,Guatemala,"Gabriel Armas, Francisco J·come, Carlos DardÛn",163100
29156,Por sus propios ojos ,Through Her Own Eyes,2007,12A,Liliana Paolinelli,Spanish,82,Argentina,"Maximiliano Gallo, Mara Santucho, Luisa NuÒez, Ana Carabajal"
29154,El Asaltante,,2007,15,Pablo Fendrik,Spanish,70,Argentina,"VerÛnica Piaggio, Maya Lesca, Guillermo Arengo, B·rbara Lombardo, Arturo Goetz",6636
29138,Los Viajes del viento,The Wind Journeys,2009,PG,Ciro Guerra,Spanish,117,,"Yull N˙Òez, Marciano MartÌnez",39378
29134,Circo,,2010,PG,Aaron Schock,Spanish,73,"US, Mexico",,63687
29131,Under the Bridge,,,PG,Mike Todd,English,60,"US, Great Britain",,131484
29128,Norberto apenas tarde ,Norberto's Deadline,2010,15,Daniel Hendler,Spanish,89,Uruguay,"Roberto Su·rez, Fernando Amaral, Eugenia Guerty, CÈsar Troncoso",171516
29125,El ˙ltimo verano de la Boyita  ,The Last Summer of La Boyita,2009,PG,Julia Solomonoff,Spanish,93,Argentina,"Nicol·s Treise, Mirella Pascual, Guadalupe Alosno, Gabo Correa",57489
29121,80 egunean ,For 80 Days,2010,PG,"Jon GaraÒo, JosÈ MarÌa Goenaga",Basque,105,Spain,"Zorion Eguileor, JosÈ RamÛn Argoitia, Itziar Aizpuru, Ane Gabarain",150664
29117,Octubre ,October,2010,15,"Daniel Vega Vidal, Diego Vega Vidal",Spanish,93,Peru,"MarÌa Carbajal, Gabriela Vel·squez, Carlos Gassols, Bruno Odar",52322
29115,La Isla interior ,The Island Inside,2009,15,"Dunia Asayo, Felix Sabroso",Spanish,93,Spain,"Geraldine Chaplin, Candela Pena, Antonio de la Torre, Alberto San Juan",96220
29112,Los Pecados de mi padre,Sins of My Father,2009,12A,Nicolas Entel,Spanish,94,Colombia,
29108,La Vida de los peces,The Life of Fish,2010,15,MatÌas Bize,Spanish,84,Chile,"Victor Montero, Sebasti·n Layseca, Santiago Cabrera, Blanca Lewin, Antonio Zegers",48999
29095,Los Colores de la montaÒa,The Colours of the Mountain,2010,12A,Carlos CÈsar Arbel·ez,Spanish,90,Colombia,"Nolberto S·nchez, Natalia CuÈllar, Hern·n MÈndez, Hern·n Mauricio Ocampo, Genaro Aristiz·bal",81623
29088,RevoluciÛn,,2010,12A,"Amat Escalante, Carlos Reygadas, Diego Luna, Fernando Eimbcke, Gael GarcÌa Bernal, Gerardo Naranjo, Mariana Chenillo, Patricia Riggen, Rodrigo GarcÌa, Rodrigo Pl·",Spanish,100,Mexico,"MÛnica Bejarano, Robert M. Martinez, Jeannine Derbez, Carmen Corral, Ari Brickman, Adriana Barraza",69357
29085,Ilusiones Ûpticas ,Optical Illusions,2009,15,Cristi·n JimÈnez,Spanish,-65,Chile,"Paola Lattus, Valentina Vargas, Ivan Alvarez de Araya, Gregory Cohen, Eduardo Paxeco, ¡lvaro Rudolphy",58653
29081,Desierto adentro,The Desert Within,2008,18,Rodrigo Pl·,Spanish,110,Mexico,"Mario Zaragoza, Katia Xanat Espino, Guillermo Dorantes, Eileen YaÒez, Diego CataÒo",73104
